,Fecha_Producción,ID_Bobina,Heat_No,Grado_Acero,Espesor_mm,Ancho_mm,Peso_kg,Posición_Muestra,Orientación,Tamaño_Probeta,Tipo_Entalla,Temp_Ensayo_C,Energía_J,Tipo_Fractura,%Shear,Operador,Máquina,Fecha_Calibración,Norma,C_%,Mn_%,Si_%,P_%,S_%
7634,2024-07-10,20240710-18,HN3224,DP600,3.13,1500,22785.0,Inicio,L,10x10x55,U,20,78.5,Dúctil,80,Ana,MCH-03,2024-05-07,ASTM E23,0.15,1.777,0.491,0.007,0.003
7635,2024-07-10,20240710-18,HN3224,DP600,3.13,1500,22785.0,Final,T,10x10x55,U,-40,83.0,Frágil,88,Ana,MCH-01,2024-04-26,ASTM E23,0.15,1.777,0.491,0.007,0.003
7636,2024-07-10,20240710-19,HN9770,DP600,0.41,1000,21374.0,Inicio,L,10x10x55,U,20,85.6,Frágil,3,Juan,MCH-03,2024-01-27,ASTM E23,0.144,1.539,0.452,0.011,0.008
7637,2024-07-10,20240710-19,HN9770,DP600,0.41,1000,21374.0,Final,T,10x10x55,U,0,116.2,Dúctil,41,Ana,MCH-01,2024-05-12,ASTM E23,0.144,1.539,0.452,0.011,0.008
7638,2024-07-10,20240710-20,HN3605,S235JR,0.77,1500,18074.0,Inicio,L,10x10x55,U,-20,148.7,Dúctil,31,Carlos,MCH-03,2023-11-20,ISO 148-1,0.151,0.432,0.029,0.029,0.027
7639,2024-07-10,20240710-20,HN3605,S235JR,0.77,1500,18074.0,Final,L,10x10x55,U,-20,135.7,Dúctil,26,María,MCH-03,2024-06-12,ASTM E23,0.151,0.432,0.029,0.029,0.027
7640,2024-07-11,20240711-01,HN3187,DC06_IF,1.11,1250,20747.0,Inicio,T,10x10x55,V,0,46.9,Mixta,88,Ana,MCH-01,2024-02-27,ASTM E23,0.004,0.164,0.018,0.024,0.018
7641,2024-07-11,20240711-01,HN3187,DC06_IF,1.11,1250,20747.0,Final,T,10x10x55,U,-20,40.8,Dúctil,60,Juan,MCH-03,2023-12-21,ASTM E23,0.004,0.164,0.018,0.024,0.018
7642,2024-07-11,20240711-02,HN8614,S235JR,0.76,1000,24463.0,Inicio,T,10x10x55,V,-20,115.2,Dúctil,95,Ana,MCH-03,2023-09-24,ISO 148-1,0.149,0.785,0.025,0.033,0.034
7643,2024-07-11,20240711-02,HN8614,S235JR,0.76,1000,24463.0,Final,T,10x10x55,U,20,134.4,Dúctil,74,Juan,MCH-02,2024-03-01,ISO 148-1,0.149,0.785,0.025,0.033,0.034
7644,2024-07-11,20240711-03,HN6793,S355MC,1.86,1000,23214.0,Inicio,L,10x10x55,V,20,104.6,Frágil,51,María,MCH-03,2024-03-11,ASTM E23,0.087,1.252,0.269,0.021,0.019
7645,2024-07-11,20240711-03,HN6793,S355MC,1.86,1000,23214.0,Final,T,10x10x55,V,-20,95.2,Mixta,61,Juan,MCH-02,2024-01-17,ISO 148-1,0.087,1.252,0.269,0.021,0.019
7646,2024-07-11,20240711-04,HN9978,S235JR,1.94,1250,24801.0,Inicio,L,10x10x55,U,-20,125.8,Dúctil,33,Juan,MCH-03,2023-09-24,ISO 148-1,0.167,0.582,0.149,0.04,0.011
7647,2024-07-11,20240711-04,HN9978,S235JR,1.94,1250,24801.0,Final,L,10x10x55,U,-20,150.5,Mixta,97,Ana,MCH-02,2023-10-07,ASTM E23,0.167,0.582,0.149,0.04,0.011
7648,2024-07-11,20240711-05,HN3454,S355MC,0.62,1250,20533.0,Inicio,L,10x10x55,V,20,102.1,Mixta,49,María,MCH-02,2024-05-24,ISO 148-1,0.067,1.278,0.158,0.029,0.003
7649,2024-07-11,20240711-05,HN3454,S355MC,0.62,1250,20533.0,Final,T,10x10x55,U,-40,94.1,Frágil,79,María,MCH-03,2024-01-06,ISO 148-1,0.067,1.278,0.158,0.029,0.003
7650,2024-07-11,20240711-06,HN4284,DP600,2.66,1250,19996.0,Inicio,L,10x10x55,V,0,90.7,Dúctil,46,Carlos,MCH-01,2024-03-02,ASTM E23,0.116,1.772,0.265,0.014,0.003
7651,2024-07-11,20240711-06,HN4284,DP600,2.66,1250,19996.0,Final,L,10x10x55,V,-20,84.6,Mixta,44,Juan,MCH-01,2024-06-04,ASTM E23,0.116,1.772,0.265,0.014,0.003
7652,2024-07-11,20240711-07,HN2281,S355MC,2.38,1000,24967.0,Inicio,T,10x10x55,V,0,131.1,Frágil,59,Carlos,MCH-02,2023-12-01,ISO 148-1,0.115,1.152,0.114,0.014,0.009
7653,2024-07-11,20240711-07,HN2281,S355MC,2.38,1000,24967.0,Final,T,10x10x55,V,20,97.3,Mixta,7,Carlos,MCH-02,2024-06-15,ASTM E23,0.115,1.152,0.114,0.014,0.009
7654,2024-07-11,20240711-08,HN2232,DP600,2.62,1250,24322.0,Inicio,T,10x10x55,V,-20,94.8,Dúctil,83,María,MCH-02,2023-11-28,ASTM E23,0.105,1.534,0.207,0.005,0.007
7655,2024-07-11,20240711-08,HN2232,DP600,2.62,1250,24322.0,Final,L,10x10x55,V,20,97.3,Dúctil,47,Juan,MCH-02,2023-09-22,ASTM E23,0.105,1.534,0.207,0.005,0.007
7656,2024-07-11,20240711-09,HN2078,DC01,0.46,1500,22092.0,Inicio,T,10x10x55,U,0,86.2,Dúctil,33,Ana,MCH-02,2023-11-27,ASTM E23,0.049,0.479,0.008,0.017,0.009
7657,2024-07-11,20240711-09,HN2078,DC01,0.46,1500,22092.0,Final,L,10x10x55,V,-40,72.8,Frágil,72,Juan,MCH-01,2024-03-03,ASTM E23,0.049,0.479,0.008,0.017,0.009
7658,2024-07-11,20240711-10,HN7731,S235JR,0.88,1000,22660.0,Inicio,L,10x10x55,V,0,140.4,Mixta,98,Juan,MCH-02,2023-12-28,ISO 148-1,0.161,0.447,0.05,0.031,0.027
7659,2024-07-11,20240711-10,HN7731,S235JR,0.88,1000,22660.0,Final,L,10x10x55,U,0,140.7,Frágil,13,Juan,MCH-02,2024-04-27,ASTM E23,0.161,0.447,0.05,0.031,0.027
7660,2024-07-11,20240711-11,HN3069,DC01,1.24,1250,23021.0,Inicio,T,10x10x55,U,20,65.5,Frágil,55,María,MCH-01,2023-11-25,ASTM E23,0.116,0.285,0.02,0.016,0.021
7661,2024-07-11,20240711-11,HN3069,DC01,1.24,1250,23021.0,Final,T,10x10x55,U,0,83.4,Mixta,74,María,MCH-03,2023-12-06,ISO 148-1,0.116,0.285,0.02,0.016,0.021
7662,2024-07-11,20240711-12,HN9087,S235JR,3.31,1500,21683.0,Inicio,L,10x10x55,V,-20,135.3,Mixta,96,Ana,MCH-03,2024-04-13,ISO 148-1,0.132,0.567,0.219,0.002,0.034
7663,2024-07-11,20240711-12,HN9087,S235JR,3.31,1500,21683.0,Final,L,10x10x55,U,-20,137.2,Dúctil,39,Juan,MCH-03,2023-12-24,ASTM E23,0.132,0.567,0.219,0.002,0.034
7664,2024-07-11,20240711-13,HN5009,S235JR,1.69,1500,19566.0,Inicio,T,10x10x55,V,20,152.0,Dúctil,53,Juan,MCH-01,2024-03-22,ISO 148-1,0.134,0.758,0.14,0.036,0.019
7665,2024-07-11,20240711-13,HN5009,S235JR,1.69,1500,19566.0,Final,T,10x10x55,U,-40,137.8,Dúctil,62,Juan,MCH-03,2024-06-05,ASTM E23,0.134,0.758,0.14,0.036,0.019
7666,2024-07-11,20240711-14,HN1360,S235JR,0.81,1250,18574.0,Inicio,T,10x10x55,V,-40,150.6,Dúctil,21,Ana,MCH-02,2024-07-06,ISO 148-1,0.191,0.396,0.104,0.023,0.016
7667,2024-07-11,20240711-14,HN1360,S235JR,0.81,1250,18574.0,Final,T,10x10x55,U,-40,128.0,Dúctil,79,María,MCH-01,2023-12-24,ISO 148-1,0.191,0.396,0.104,0.023,0.016
7668,2024-07-11,20240711-15,HN6063,S235JR,5.91,1250,22927.0,Inicio,L,10x10x55,V,20,159.7,Dúctil,17,María,MCH-01,2023-09-25,ISO 148-1,0.179,0.41,0.127,0.001,0.037
7669,2024-07-11,20240711-15,HN6063,S235JR,5.91,1250,22927.0,Final,T,10x10x55,U,-20,147.4,Mixta,15,Carlos,MCH-02,2024-03-17,ASTM E23,0.179,0.41,0.127,0.001,0.037
7670,2024-07-11,20240711-16,HN4544,DP600,2.18,1500,22318.0,Inicio,L,10x10x55,V,20,88.1,Mixta,83,Juan,MCH-01,2024-02-24,ISO 148-1,0.102,1.924,0.424,0.005,0.005
7671,2024-07-11,20240711-16,HN4544,DP600,2.18,1500,22318.0,Final,L,10x10x55,U,20,78.9,Mixta,10,Carlos,MCH-01,2023-11-22,ISO 148-1,0.102,1.924,0.424,0.005,0.005
7672,2024-07-11,20240711-17,HN5444,S235JR,2.81,1000,23587.0,Inicio,L,10x10x55,U,-40,161.7,Dúctil,45,Carlos,MCH-03,2024-02-09,ASTM E23,0.137,0.752,0.093,0.017,0.038
7673,2024-07-11,20240711-17,HN5444,S235JR,2.81,1000,23587.0,Final,L,10x10x55,U,-40,141.8,Frágil,17,Carlos,MCH-03,2024-05-27,ISO 148-1,0.137,0.752,0.093,0.017,0.038
7674,2024-07-11,20240711-18,HN5905,S235JR,2.44,1000,23615.0,Inicio,T,10x10x55,U,20,147.0,Dúctil,3,Carlos,MCH-01,2024-07-01,ASTM E23,0.157,0.485,0.065,0.035,0.008
7675,2024-07-11,20240711-18,HN5905,S235JR,2.44,1000,23615.0,Final,T,10x10x55,U,-40,146.1,Mixta,65,Ana,MCH-02,2024-01-17,ISO 148-1,0.157,0.485,0.065,0.035,0.008
7676,2024-07-11,20240711-19,HN2758,DC01,0.55,1000,21190.0,Inicio,T,10x10x55,U,-20,64.7,Frágil,33,Ana,MCH-01,2024-01-09,ASTM E23,0.11,0.532,0.004,0.02,0.005
7677,2024-07-11,20240711-19,HN2758,DC01,0.55,1000,21190.0,Final,L,10x10x55,U,-20,77.7,Mixta,21,Carlos,MCH-01,2024-05-02,ASTM E23,0.11,0.532,0.004,0.02,0.005
7678,2024-07-11,20240711-20,HN9900,DC01,4.01,1500,23026.0,Inicio,L,10x10x55,U,20,67.6,Dúctil,63,María,MCH-03,2023-11-17,ASTM E23,0.097,0.342,0.023,0.025,0.02
7679,2024-07-11,20240711-20,HN9900,DC01,4.01,1500,23026.0,Final,T,10x10x55,V,-40,69.5,Frágil,59,María,MCH-02,2023-11-17,ISO 148-1,0.097,0.342,0.023,0.025,0.02
7680,2024-07-12,20240712-01,HN1795,DC01,1.1,1000,22259.0,Inicio,L,10x10x55,V,0,75.9,Dúctil,51,María,MCH-01,2023-10-28,ASTM E23,0.115,0.411,0.017,0.005,0.015
7681,2024-07-12,20240712-01,HN1795,DC01,1.1,1000,22259.0,Final,L,10x10x55,V,20,75.9,Dúctil,19,María,MCH-01,2024-04-13,ASTM E23,0.115,0.411,0.017,0.005,0.015
7682,2024-07-12,20240712-02,HN8365,S355MC,2.74,1250,20252.0,Inicio,L,10x10x55,V,0,118.3,Frágil,50,María,MCH-01,2024-02-18,ASTM E23,0.07,1.339,0.131,0.025,0.006
7683,2024-07-12,20240712-02,HN8365,S355MC,2.74,1250,20252.0,Final,L,10x10x55,U,0,128.1,Mixta,70,Juan,MCH-03,2023-10-07,ISO 148-1,0.07,1.339,0.131,0.025,0.006
7684,2024-07-12,20240712-03,HN1088,S235JR,2.74,1500,23884.0,Inicio,T,10x10x55,U,0,141.4,Dúctil,98,María,MCH-03,2024-03-17,ASTM E23,0.151,0.497,0.054,0.037,0.025
7685,2024-07-12,20240712-03,HN1088,S235JR,2.74,1500,23884.0,Final,L,10x10x55,V,0,153.8,Mixta,79,Juan,MCH-03,2024-02-23,ASTM E23,0.151,0.497,0.054,0.037,0.025
7686,2024-07-12,20240712-04,HN4329,S235JR,2.42,1250,23359.0,Inicio,L,10x10x55,U,-20,138.5,Dúctil,19,María,MCH-03,2024-01-13,ASTM E23,0.144,0.559,0.035,0.021,0.008
7687,2024-07-12,20240712-04,HN4329,S235JR,2.42,1250,23359.0,Final,T,10x10x55,V,-20,167.5,Frágil,46,Juan,MCH-02,2024-05-07,ISO 148-1,0.144,0.559,0.035,0.021,0.008
7688,2024-07-12,20240712-05,HN2131,DP600,1.31,1000,21691.0,Inicio,L,10x10x55,U,0,100.0,Mixta,69,Juan,MCH-03,2023-12-26,ASTM E23,0.101,1.853,0.264,0.008,0.005
7689,2024-07-12,20240712-05,HN2131,DP600,1.31,1000,21691.0,Final,L,10x10x55,V,-40,81.5,Frágil,5,Juan,MCH-02,2024-03-08,ISO 148-1,0.101,1.853,0.264,0.008,0.005
7690,2024-07-12,20240712-06,HN2968,DP600,0.98,1500,22396.0,Inicio,L,10x10x55,U,-20,89.5,Dúctil,33,Juan,MCH-02,2023-12-22,ISO 148-1,0.108,1.514,0.251,0.018,0.003
7691,2024-07-12,20240712-06,HN2968,DP600,0.98,1500,22396.0,Final,T,10x10x55,V,20,79.4,Mixta,32,Carlos,MCH-03,2024-04-22,ISO 148-1,0.108,1.514,0.251,0.018,0.003
7692,2024-07-12,20240712-07,HN8256,S355MC,0.64,1000,18523.0,Inicio,T,10x10x55,V,0,121.0,Frágil,80,Carlos,MCH-02,2024-05-01,ISO 148-1,0.103,1.186,0.267,0.014,0.021
7693,2024-07-12,20240712-07,HN8256,S355MC,0.64,1000,18523.0,Final,L,10x10x55,V,20,107.1,Frágil,98,Ana,MCH-01,2023-10-11,ASTM E23,0.103,1.186,0.267,0.014,0.021
7694,2024-07-12,20240712-08,HN3147,DC01,2.79,1000,23870.0,Inicio,T,10x10x55,V,20,80.7,Frágil,76,Juan,MCH-03,2023-10-20,ISO 148-1,0.05,0.435,0.002,0.026,0.001
7695,2024-07-12,20240712-08,HN3147,DC01,2.79,1000,23870.0,Final,T,10x10x55,V,-20,64.8,Dúctil,47,Juan,MCH-03,2024-07-10,ISO 148-1,0.05,0.435,0.002,0.026,0.001
7696,2024-07-12,20240712-09,HN4016,S235JR,0.5,1500,21143.0,Inicio,L,10x10x55,V,20,147.7,Dúctil,53,Juan,MCH-02,2024-02-21,ASTM E23,0.193,0.549,0.006,0.025,0.027
7697,2024-07-12,20240712-09,HN4016,S235JR,0.5,1500,21143.0,Final,L,10x10x55,U,20,132.8,Mixta,4,Carlos,MCH-03,2024-05-27,ISO 148-1,0.193,0.549,0.006,0.025,0.027
7698,2024-07-12,20240712-10,HN6586,S355MC,4.78,1250,20703.0,Inicio,T,10x10x55,U,-20,112.2,Frágil,68,Ana,MCH-02,2023-10-31,ASTM E23,0.118,1.172,0.282,0.025,0.021
7699,2024-07-12,20240712-10,HN6586,S355MC,4.78,1250,20703.0,Final,L,10x10x55,V,0,128.4,Dúctil,42,Juan,MCH-03,2024-05-15,ISO 148-1,0.118,1.172,0.282,0.025,0.021
7700,2024-07-12,20240712-11,HN9387,DC01,1.33,1000,19046.0,Inicio,T,10x10x55,U,-40,58.1,Frágil,44,Ana,MCH-01,2024-07-06,ISO 148-1,0.014,0.531,0.001,0.002,0.021
7701,2024-07-12,20240712-11,HN9387,DC01,1.33,1000,19046.0,Final,T,10x10x55,V,0,79.3,Dúctil,68,María,MCH-02,2023-10-17,ASTM E23,0.014,0.531,0.001,0.002,0.021
7702,2024-07-12,20240712-12,HN6663,S355MC,5.9,1250,23386.0,Inicio,L,10x10x55,V,0,98.6,Dúctil,58,Juan,MCH-02,2024-05-23,ISO 148-1,0.069,1.279,0.258,0.003,0.006
7703,2024-07-12,20240712-12,HN6663,S355MC,5.9,1250,23386.0,Final,T,10x10x55,V,20,106.3,Dúctil,98,Ana,MCH-01,2023-09-24,ISO 148-1,0.069,1.279,0.258,0.003,0.006
7704,2024-07-12,20240712-13,HN8769,S235JR,5.45,1250,18609.0,Inicio,T,10x10x55,U,0,156.2,Mixta,53,María,MCH-03,2024-03-09,ISO 148-1,0.133,0.567,0.072,0.02,0.034
7705,2024-07-12,20240712-13,HN8769,S235JR,5.45,1250,18609.0,Final,T,10x10x55,U,-40,139.4,Mixta,84,Juan,MCH-03,2024-01-03,ISO 148-1,0.133,0.567,0.072,0.02,0.034
7706,2024-07-12,20240712-14,HN2086,S355MC,5.98,1500,23520.0,Inicio,T,10x10x55,V,-40,108.2,Mixta,35,María,MCH-01,2024-05-19,ASTM E23,0.108,1.235,0.186,0.027,0.011
7707,2024-07-12,20240712-14,HN2086,S355MC,5.98,1500,23520.0,Final,L,10x10x55,V,-20,108.6,Mixta,47,Carlos,MCH-02,2024-01-13,ISO 148-1,0.108,1.235,0.186,0.027,0.011
7708,2024-07-12,20240712-15,HN2192,S355MC,0.84,1000,19763.0,Inicio,T,10x10x55,V,-40,102.3,Dúctil,59,Ana,MCH-02,2024-05-18,ASTM E23,0.074,1.323,0.238,0.026,0.001
7709,2024-07-12,20240712-15,HN2192,S355MC,0.84,1000,19763.0,Final,L,10x10x55,V,20,118.5,Frágil,59,Carlos,MCH-03,2024-01-08,ASTM E23,0.074,1.323,0.238,0.026,0.001
7710,2024-07-12,20240712-16,HN5215,DP600,5.95,1250,24871.0,Inicio,T,10x10x55,U,-40,69.9,Frágil,43,Juan,MCH-02,2023-09-17,ASTM E23,0.14,1.989,0.385,0.008,0.005
7711,2024-07-12,20240712-16,HN5215,DP600,5.95,1250,24871.0,Final,L,10x10x55,U,-20,82.2,Dúctil,40,María,MCH-03,2023-10-15,ASTM E23,0.14,1.989,0.385,0.008,0.005
7712,2024-07-12,20240712-17,HN1330,S355MC,0.6,1500,24912.0,Inicio,L,10x10x55,V,20,112.7,Dúctil,69,Ana,MCH-01,2024-06-07,ISO 148-1,0.077,1.317,0.169,0.012,0.001
7713,2024-07-12,20240712-17,HN1330,S355MC,0.6,1500,24912.0,Final,T,10x10x55,U,20,104.4,Frágil,93,Juan,MCH-02,2024-07-10,ASTM E23,0.077,1.317,0.169,0.012,0.001
7714,2024-07-12,20240712-18,HN1189,S355MC,0.68,1000,20496.0,Inicio,L,10x10x55,U,20,96.2,Frágil,81,María,MCH-02,2024-05-03,ASTM E23,0.111,1.408,0.274,0.027,0.009
7715,2024-07-12,20240712-18,HN1189,S355MC,0.68,1000,20496.0,Final,T,10x10x55,U,0,111.2,Mixta,48,María,MCH-02,2024-04-22,ISO 148-1,0.111,1.408,0.274,0.027,0.009
7716,2024-07-12,20240712-19,HN5925,S235JR,0.49,1250,23266.0,Inicio,T,10x10x55,V,0,166.8,Mixta,69,Carlos,MCH-02,2024-02-24,ISO 148-1,0.164,0.48,0.035,0.033,0.02
7717,2024-07-12,20240712-19,HN5925,S235JR,0.49,1250,23266.0,Final,T,10x10x55,V,-20,137.4,Mixta,77,María,MCH-02,2024-03-01,ISO 148-1,0.164,0.48,0.035,0.033,0.02
7718,2024-07-12,20240712-20,HN7919,DC01,0.44,1500,23105.0,Inicio,L,10x10x55,V,20,69.9,Mixta,44,Carlos,MCH-03,2024-02-08,ISO 148-1,0.044,0.469,0.012,0.007,0.017
7719,2024-07-12,20240712-20,HN7919,DC01,0.44,1500,23105.0,Final,T,10x10x55,V,20,70.7,Dúctil,55,María,MCH-02,2023-10-09,ISO 148-1,0.044,0.469,0.012,0.007,0.017
7720,2024-07-13,20240713-01,HN4725,DP600,0.53,1500,20886.0,Inicio,T,10x10x55,U,-40,77.1,Frágil,42,María,MCH-01,2023-12-26,ASTM E23,0.084,1.748,0.5,0.009,0.003
7721,2024-07-13,20240713-01,HN4725,DP600,0.53,1500,20886.0,Final,T,10x10x55,V,-40,77.7,Mixta,15,María,MCH-03,2024-04-20,ASTM E23,0.084,1.748,0.5,0.009,0.003
7722,2024-07-13,20240713-02,HN1014,S235JR,2.73,1500,20045.0,Inicio,L,10x10x55,V,20,151.8,Frágil,83,Juan,MCH-02,2024-01-07,ISO 148-1,0.145,0.589,0.163,0.013,0.008
7723,2024-07-13,20240713-02,HN1014,S235JR,2.73,1500,20045.0,Final,T,10x10x55,V,-20,143.5,Frágil,19,María,MCH-01,2024-01-17,ISO 148-1,0.145,0.589,0.163,0.013,0.008
7724,2024-07-13,20240713-03,HN4840,S235JR,0.54,1000,24124.0,Inicio,L,10x10x55,U,0,152.5,Frágil,10,Ana,MCH-03,2024-05-22,ISO 148-1,0.199,0.653,0.212,0.035,0.03
7725,2024-07-13,20240713-03,HN4840,S235JR,0.54,1000,24124.0,Final,T,10x10x55,V,-20,149.2,Dúctil,57,Ana,MCH-01,2023-11-20,ISO 148-1,0.199,0.653,0.212,0.035,0.03
7726,2024-07-13,20240713-04,HN4232,DP600,3.87,1500,19974.0,Inicio,L,10x10x55,U,20,74.4,Mixta,16,Ana,MCH-01,2023-10-13,ASTM E23,0.07,1.949,0.233,0.004,0.0
7727,2024-07-13,20240713-04,HN4232,DP600,3.87,1500,19974.0,Final,T,10x10x55,U,-40,69.8,Frágil,28,María,MCH-03,2024-03-23,ISO 148-1,0.07,1.949,0.233,0.004,0.0
7728,2024-07-13,20240713-05,HN4164,DP600,1.0,1250,22844.0,Inicio,L,10x10x55,U,0,111.1,Dúctil,90,Ana,MCH-01,2024-06-25,ASTM E23,0.126,1.805,0.34,0.008,0.014
7729,2024-07-13,20240713-05,HN4164,DP600,1.0,1250,22844.0,Final,T,10x10x55,V,-20,101.1,Frágil,7,María,MCH-01,2024-04-09,ISO 148-1,0.126,1.805,0.34,0.008,0.014
7730,2024-07-13,20240713-06,HN9495,DP600,0.93,1000,20802.0,Inicio,T,10x10x55,U,20,101.0,Dúctil,93,María,MCH-02,2023-09-30,ISO 148-1,0.098,1.992,0.373,0.006,0.005
7731,2024-07-13,20240713-06,HN9495,DP600,0.93,1000,20802.0,Final,L,10x10x55,V,-20,90.8,Dúctil,94,María,MCH-02,2024-06-08,ASTM E23,0.098,1.992,0.373,0.006,0.005
7732,2024-07-13,20240713-07,HN4958,DC06_IF,2.33,1000,24197.0,Inicio,L,10x10x55,V,0,62.7,Dúctil,0,María,MCH-03,2023-12-16,ISO 148-1,0.005,0.292,0.012,0.014,0.006
7733,2024-07-13,20240713-07,HN4958,DC06_IF,2.33,1000,24197.0,Final,T,10x10x55,V,-40,35.3,Dúctil,100,Carlos,MCH-03,2023-11-02,ISO 148-1,0.005,0.292,0.012,0.014,0.006
7734,2024-07-13,20240713-08,HN6000,DC06_IF,0.78,1500,22582.0,Inicio,L,10x10x55,U,20,60.4,Mixta,80,Juan,MCH-01,2023-10-15,ASTM E23,0.003,0.291,0.008,0.023,0.006
7735,2024-07-13,20240713-08,HN6000,DC06_IF,0.78,1500,22582.0,Final,T,10x10x55,U,0,70.8,Dúctil,17,Carlos,MCH-03,2024-01-05,ASTM E23,0.003,0.291,0.008,0.023,0.006
7736,2024-07-13,20240713-09,HN5020,S355MC,2.98,1500,22422.0,Inicio,L,10x10x55,U,0,120.7,Mixta,42,Carlos,MCH-03,2024-06-21,ASTM E23,0.067,1.324,0.229,0.006,0.009
7737,2024-07-13,20240713-09,HN5020,S355MC,2.98,1500,22422.0,Final,T,10x10x55,U,20,99.7,Frágil,19,Juan,MCH-01,2024-06-21,ASTM E23,0.067,1.324,0.229,0.006,0.009
7738,2024-07-13,20240713-10,HN6490,S355MC,5.32,1500,21263.0,Inicio,T,10x10x55,U,20,108.0,Dúctil,24,Ana,MCH-02,2023-12-31,ISO 148-1,0.077,1.102,0.128,0.016,0.018
7739,2024-07-13,20240713-10,HN6490,S355MC,5.32,1500,21263.0,Final,L,10x10x55,V,-40,99.3,Mixta,92,Carlos,MCH-02,2024-01-26,ISO 148-1,0.077,1.102,0.128,0.016,0.018
7740,2024-07-13,20240713-11,HN8820,DC01,0.62,1000,18998.0,Inicio,T,10x10x55,V,20,66.5,Frágil,22,Juan,MCH-02,2024-03-01,ISO 148-1,0.001,0.341,0.012,0.01,0.023
7741,2024-07-13,20240713-11,HN8820,DC01,0.62,1000,18998.0,Final,L,10x10x55,U,20,62.8,Frágil,56,Juan,MCH-02,2023-12-28,ASTM E23,0.001,0.341,0.012,0.01,0.023
7742,2024-07-13,20240713-12,HN6844,DC06_IF,0.98,1250,24261.0,Inicio,L,10x10x55,U,-20,42.9,Dúctil,80,Juan,MCH-03,2023-10-11,ASTM E23,0.004,0.198,0.013,0.019,0.017
7743,2024-07-13,20240713-12,HN6844,DC06_IF,0.98,1250,24261.0,Final,T,10x10x55,V,-40,41.6,Mixta,45,Juan,MCH-02,2023-10-22,ISO 148-1,0.004,0.198,0.013,0.019,0.017
7744,2024-07-13,20240713-13,HN2704,S235JR,2.51,1250,18401.0,Inicio,L,10x10x55,V,0,166.8,Mixta,74,Carlos,MCH-03,2024-06-03,ISO 148-1,0.194,0.544,0.164,0.024,0.006
7745,2024-07-13,20240713-13,HN2704,S235JR,2.51,1250,18401.0,Final,L,10x10x55,V,20,146.8,Dúctil,24,Ana,MCH-02,2023-12-07,ASTM E23,0.194,0.544,0.164,0.024,0.006
7746,2024-07-13,20240713-14,HN6623,S355MC,4.61,1500,21381.0,Inicio,T,10x10x55,U,-20,93.7,Mixta,99,Carlos,MCH-01,2024-06-21,ASTM E23,0.063,1.44,0.221,0.029,0.016
7747,2024-07-13,20240713-14,HN6623,S355MC,4.61,1500,21381.0,Final,T,10x10x55,V,0,142.5,Dúctil,6,Juan,MCH-02,2024-02-27,ASTM E23,0.063,1.44,0.221,0.029,0.016
7748,2024-07-13,20240713-15,HN9279,DP600,2.36,1250,18979.0,Inicio,L,10x10x55,U,0,93.4,Mixta,22,María,MCH-02,2024-04-19,ISO 148-1,0.13,1.719,0.342,0.008,0.001
7749,2024-07-13,20240713-15,HN9279,DP600,2.36,1250,18979.0,Final,T,10x10x55,U,-40,86.5,Frágil,2,Ana,MCH-01,2024-03-06,ASTM E23,0.13,1.719,0.342,0.008,0.001
7750,2024-07-13,20240713-16,HN7339,DC01,1.33,1250,20732.0,Inicio,T,10x10x55,V,-40,47.0,Dúctil,69,María,MCH-02,2023-10-25,ASTM E23,0.081,0.397,0.01,0.003,0.02
7751,2024-07-13,20240713-16,HN7339,DC01,1.33,1250,20732.0,Final,T,10x10x55,U,20,80.0,Frágil,39,Carlos,MCH-02,2024-06-18,ISO 148-1,0.081,0.397,0.01,0.003,0.02
7752,2024-07-13,20240713-17,HN8634,DP600,2.49,1500,20177.0,Inicio,L,10x10x55,V,-40,68.7,Dúctil,84,Juan,MCH-01,2024-03-27,ASTM E23,0.147,1.589,0.267,0.001,0.012
7753,2024-07-13,20240713-17,HN8634,DP600,2.49,1500,20177.0,Final,L,10x10x55,U,20,76.1,Mixta,59,Juan,MCH-01,2024-03-23,ISO 148-1,0.147,1.589,0.267,0.001,0.012
7754,2024-07-13,20240713-18,HN3465,DP600,2.72,1250,23398.0,Inicio,T,10x10x55,V,-20,80.8,Dúctil,94,Ana,MCH-02,2024-04-30,ISO 148-1,0.071,1.943,0.217,0.015,0.004
7755,2024-07-13,20240713-18,HN3465,DP600,2.72,1250,23398.0,Final,T,10x10x55,U,20,84.9,Frágil,75,Carlos,MCH-01,2023-10-15,ASTM E23,0.071,1.943,0.217,0.015,0.004
7756,2024-07-13,20240713-19,HN5175,S235JR,0.47,1250,22907.0,Inicio,L,10x10x55,U,20,154.1,Mixta,80,Carlos,MCH-01,2024-04-20,ISO 148-1,0.171,0.407,0.237,0.017,0.028
7757,2024-07-13,20240713-19,HN5175,S235JR,0.47,1250,22907.0,Final,T,10x10x55,U,-40,128.8,Mixta,80,María,MCH-01,2023-10-23,ASTM E23,0.171,0.407,0.237,0.017,0.028
7758,2024-07-13,20240713-20,HN6386,DC01,3.16,1500,20604.0,Inicio,L,10x10x55,U,-40,50.2,Frágil,57,María,MCH-03,2024-04-02,ASTM E23,0.093,0.581,0.004,0.004,0.014
7759,2024-07-13,20240713-20,HN6386,DC01,3.16,1500,20604.0,Final,T,10x10x55,U,-40,58.3,Frágil,0,Juan,MCH-03,2024-02-07,ISO 148-1,0.093,0.581,0.004,0.004,0.014
